"ntd_id","agency","incident_description","mode","type_of_service","rail_bus_ferry","fixed_route_flag","year","incident_number","incident_date","incident_time","event_type","runaway_train_flag","safety_security","collision_with","property_damage","property_damage_type","total_injuries","total_fatalities","derailment_type","number_of_transit_vehicles","towed_y_n","number_of_vehicles_involved","number_of_derailed_cars","event_location","approximate_address","longitude","latitude","evacuation_comment","self_evacuation_y_n","evacuation_location","hazmat_type","hazmat_type_description","fire_type","fire_fuel","other_fire_fuel_description","weather","lighting","current_condition","tide","road_config","configuration","path_condition","rail_alignment","rail_grade_crossing_control","right_of_way_condition","intersection","service_stop_control_device","intentional_y_n","vehicle_action","action_type","transit_y_n","fuel_type","vehicle_speed","non_rail_transit_vehicle","manufacturer","manufacturer_description","other_involved_veh","other_vehicle_action","transit_vehicle_rider","people_waiting_or_leaving","transit_vehicle_operator","transit_employee_fatalities","other_worker_fatalities","bicyclist_fatalities","pedestrian_in_crosswalk","pedestrian_not_in_crosswalk","pedestrian_crossing_tracks","pedestrian_walking_along","occupant_of_other_vehicle","other_fatalities","suicide_fatalities","transit_vehicle_rider_injuries","transit_vehicle_rider_serious","people_waiting_or_leaving_1","people_waiting_or_leaving_2","transit_vehicle_operator_1","transit_vehicle_operator_2","transit_employee_injuries","transit_employee_serious","other_worker_injuries","other_worker_serious_injuries","bicyclist_injuries","bicyclist_serious_injuries","pedestrian_in_crosswalk_1","pedestrian_in_crosswalk_2","pedestrian_not_in_crosswalk_1","pedestrian_not_in_crosswalk_2","pedestrian_crossing_tracks_1","pedestrian_crossing_tracks_2","pedestrian_walking_along_1","pedestrian_walking_along_2","occupant_of_other_vehicle_1","occupant_of_other_vehicle_2","other_injuries","other_serious_injuries","suicide_injuries","suicide_serious_injuries","person_list"
"90134","Peninsula Corridor Joint Powers Board","Trespasser was struck by a northbound train . The engineer observed the individual standing on the tracks . It is not known at this time if it was a suicide or an accident .","CR","PT","Rail","true","2008","817106","2008-01-28","15:10:25","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","North of Hayward Park Station, MP 19.0",,,,"N",,,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks 36 - 45 F"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2009","2040355","2009-03-12","13:11:00","Suicide",,"SEC",,"0",,"1","0",,"0","N","0",,"Other","40 TEMPLE AVE HACKENSACK BERGN NJ: EST",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Ped Walking Tracks Adult (19 to 60) M"
"90134","Peninsula Corridor Joint Powers Board","<REDACTED> was contacted and made suicidal statements . Subject admitted to not taking insulin and depression medicine because he could not afford it . a 72 - hour hold was completed and the subject was transported via a SMART car to < REDACTED > General Hospital for evaluation .","CR","PT","Rail","true","2008","817641","2008-01-20","15:59:10","Suicide",,"SEC",,"0",,"1","0",,"0","N","0",,"Other","North of San Carlos Station near MP 22.1",,,,"N",,,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Ped Walking Tracks 46 - 60 M"
"90134","Peninsula Corridor Joint Powers Board","a trespasser was struck by a southbound train , but the incident went unnoticed until a later train passed through about an hour later . Probable suicide .","CR","PT","Rail","true","2008","818508","2008-01-07","19:25:19","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","North of Whipple Ave, Redwood City, near MP 24.7",,,,"N",,,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks 13 - 17 M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040434","2010-01-08","21:54:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","HARRISON INTERLOCKING MP 7.1 MORR",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040435","2010-01-22","16:56:00","Suicide",,"SEC",,"0",,"1","0",,"0","N","0",,"Other","LL(-74:11:33.1682,40:42:39.1316)",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040436","2010-01-24","23:22:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Trenton City MP 56.7",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040437","2010-02-03","12:00:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","PRINCETON JUNCTION MP 47.1:WEST OF STATION",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040438","2010-02-21","01:54:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Secaucus Junction MP 5.0",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040439","2010-03-01","11:26:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","VOSSELER AVENUE CROSSING MP 30.7 RVL",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040440","2010-03-11","17:42:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","EAST ORANGE STATION - EASTBOUND PLATFORM",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040441","2010-05-03","13:00:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Trenton City MP 56.7",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040442","2010-05-08","17:25:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Linden Staton East Platform",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040443","2010-05-18","13:18:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","RED BANK STATION - EASTBOUND PLATFORM",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040444","2010-05-21","16:44:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP Waitig Room",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040445","2010-05-22","00:57:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","LL(-74:02:33.9032,40:07:48.6784): EST CR-49/SEA GIRT AVE SEA GIRT MNMTH NJ",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040446","2010-05-31","03:47:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","MMC YARD HYD",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040447","2010-06-02","12:03:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","PUMP BRANCH UG BRIDGE MP 24.50 ATLC",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Senior Citizen (61 and up) F"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040448","2010-06-02","21:05:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","3RD AVE/MEMORIAL DR ASBURY PARK MNMTH NJ",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040449","2010-06-06","03:16:00","Robbery",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Rahway Station MP 19.5",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040450","2010-06-15","17:34:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP Concourse Raymond Blvd",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Employee Contractor Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040451","2010-06-18","21:45:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP Bus Lanes Market St",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040452","2010-06-19","20:33:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP Raymond Plaza East",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040453","2010-06-26","00:57:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","CRANFORD STATION MP 16.1",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040454","2010-06-28","23:28:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Allenhurst Statin MP 26.6",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040455","2010-07-08","08:51:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Brick Church Station MP 10.6",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040456","2010-07-10","22:49:00","Suicide",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","METRO PARK STATION MP 23.2",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040457","2010-07-21","11:27:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","PATERSON AVENUE/ PAT CROSSING MP 9.4 BERG",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040458","2010-07-26","00:40:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","BLOOMFIELD STATION MP 11.6",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) F"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040459","2010-07-27","16:49:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","HAMILTON STATION (NEC) MP 53.0",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) F"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040460","2010-07-28","03:04:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Belmar Station MP 30.7",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040461","2010-08-04","07:45:00","Suicide",,"SEC",,"0",,"0","0",,"0","N","0",,"Revenue facility: transit station","RAMSEY STATION MP 26.6:TRACK 2",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040462","2010-08-16","15:31:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","HAMILTON AVENUE UG BRIDGE MP 16.05 MAIN",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Ped Walking Tracks Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040463","2010-08-17","17:36:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Egg Harbor City Station MP 41.8",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040464","2010-08-21","15:02:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP 3&4 Platform",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040465","2010-08-29","13:10:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","HAMILTON STATION (NEC) - WESTBOUND PLATFORM",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040466","2010-09-20","16:53:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP Raymond Plaza West",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040467","2010-09-21","15:21:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","CENTRAL AVENUE CROSSING MP 13.2 PVL",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Teen (13 to 18) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040468","2010-09-22","05:00:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","MWP McDonalds",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040469","2010-10-19","23:50:00","Robbery",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","East Orange Station MP 10.1",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"50118","Northeast Illinois Regional Commuter Railroad Corporation","Person was hiding behind signal relay house . When train came , person came out and placed their head on the track .","CR","DO","Rail","true","2008","821991","2008-01-25","15:22:34","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Other","Roselle Road and Metra Mainline tracks",,,,"N",,,,,,,,,,,,,,,,,,,"Y",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Other 46 - 60 M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040470","2010-10-20","10:01:00","Suicide",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","SPRING VALLEY STATION MP 30.3",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040471","2010-10-27","19:41:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Clifford St CR 603",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040472","2010-11-01","18:30:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP 3&4 Platform",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040473","2010-11-10","05:58:00","Suicide",,"SEC",,"0",,"0","1",,"0","N","0",,"Revenue facility: transit station","PATERSON STATION MP 15.6",,,,"N",,,,,,,,,,,,,,,,,,,"N",,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040474","2010-11-23","00:26:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Long Branch Staion MP 22.4",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040475","2010-12-23","05:49:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Princeton Junction MP 47.1",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Employee Contractor Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2010","2040476","2010-12-24","02:13:00","Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","NWP Raymond Plaza West",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Employee Contractor Adult (19 to 60) M"
"20080","New Jersey Transit Corporation","Added based on SSO reports for ntd / sso alignment .","CR","DO","Rail","true","2009","2040356","2009-03-20","09:41:00","Aggravated Assault",,"SEC",,"0",,"1","0",,"0","N","0",,"Revenue facility: transit station","Trenton Station lower platform",,,,"N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","I   Wait Leave Adult (19 to 60) M"
